accession_1,accession_2,y_true
WP_081656754.1,WP_112669767.1,0
WP_081656754.1,WP_103503499.1,0
WP_081656754.1,WP_091283529.1,0
WP_081656754.1,WP_078844206.1,0
WP_081656754.1,WP_075975245.1,0
WP_081656754.1,WP_086784246.1,0
WP_081656754.1,WP_109639600.1,0
WP_081656754.1,WP_086849962.1,0
WP_081656754.1,WP_093411427.1,0
WP_081656754.1,WP_081971423.1,0
WP_081656754.1,WP_130401777.1,0
WP_081656754.1,WP_065917710.1,0
WP_081656754.1,WP_075737041.1,0
WP_081656754.1,WP_047194864.1,0
WP_081656754.1,WP_045318561.1,0
WP_081656754.1,WP_131056699.1,0
WP_081656754.1,OKK16161.1,0
WP_081656754.1,ADV92525.1,0
WP_081656754.1,WP_083950838.1,0
WP_081656754.1,CUM11140.1,0
WP_081656754.1,AEV21261.1,0
WP_081656754.1,WP_078759821.1,0
WP_081656754.1,WP_139584963.1,0
WP_081656754.1,WP_143590710.1,0
WP_081656754.1,WP_013736455.1,0
WP_081656754.1,WP_155388305.1,0
WP_081656754.1,WP_141984372.1,0
WP_081656754.1,WP_125191182.1,0
WP_081656754.1,WP_085749752.1,0
WP_081656754.1,GDY50131.1,0
WP_081656754.1,WP_137976057.1,0
WP_081656754.1,WP_082403176.1,0
WP_081656754.1,WP_144126986.1,0
WP_081656754.1,WP_132413760.1,0
WP_081656754.1,WP_099848711.1,0
WP_081656754.1,PIG53436.1,0
WP_081656754.1,WP_132337032.1,0
WP_081656754.1,WP_132386942.1,0
WP_081656754.1,WP_082377728.1,0
WP_081656754.1,KOX03277.1,0
WP_081656754.1,CCH19814.1,0
WP_081656754.1,WP_039906502.1,0
WP_081656754.1,WP_088988822.1,0
WP_081656754.1,WP_073887759.1,0
WP_081656754.1,WP_130464304.1,0
WP_081656754.1,SHM40309.1,0
WP_081656754.1,WP_054022242.1,0
WP_081656754.1,OGB27210.1,0
WP_081656754.1,WP_116180173.1,0
WP_081656754.1,WP_084434874.1,0
WP_081656754.1,WP_110567505.1,0
WP_081656754.1,WP_101366623.1,0
WP_081656754.1,WP_117215036.1,0
WP_081656754.1,WP_124822775.1,0
WP_081656754.1,WP_091553551.1,0
WP_081656754.1,SDZ16714.1,0
WP_081656754.1,WP_091558835.1,0
WP_133877137.1,TDO41999.1,0
WP_133877137.1,WP_070705826.1,0
WP_133877137.1,PKZ41776.1,0
WP_133877137.1,WP_132200424.1,0
WP_133877137.1,WP_020639922.1,0
WP_133877137.1,WP_108710096.1,0
WP_133877137.1,ALD14029.1,0
WP_133877137.1,WP_085753242.1,0
WP_133877137.1,WP_132628273.1,0
WP_133877137.1,KJK32958.1,0
WP_133877137.1,WP_107115530.1,0
WP_133877137.1,RZI82703.1,0
WP_133877137.1,WP_052685689.1,0
WP_133877137.1,OUE26840.1,0
WP_133877137.1,WP_122982115.1,0
WP_133877137.1,WP_143713288.1,0
WP_133877137.1,KWV30420.1,0
WP_133877137.1,WP_130477875.1,0
WP_133877137.1,SCF11721.1,0
WP_133877137.1,GAP50618.1,0
WP_133877137.1,WP_091310325.1,0
WP_133877137.1,WP_136529585.1,0
WP_133877137.1,WP_053744292.1,0
WP_133877137.1,KOV66859.1,0
WP_133877137.1,SCF49212.1,0
WP_133877137.1,WP_083303042.1,0
WP_133877137.1,WP_083947829.1,0
WP_133877137.1,WP_129849678.1,0
WP_133877137.1,WP_103564314.1,0
WP_133877137.1,WP_067035690.1,0
WP_133877137.1,WP_091450391.1,0
WP_133877137.1,WP_068752972.1,0
WP_133877137.1,WP_145923095.1,0
WP_133877137.1,BAK48590.1,0
WP_133877137.1,WP_090538641.1,0
WP_133877137.1,WP_092528534.1,0
WP_133877137.1,WP_086668955.1,0
WP_133877137.1,WP_110080872.1,0
WP_133877137.1,PWW60275.1,0
WP_133877137.1,WP_120326365.1,0
WP_133877137.1,WP_107465080.1,0
WP_133877137.1,SPF04022.1,0
WP_133877137.1,WP_104115406.1,0
WP_133877137.1,WP_104613137.1,0
WP_133877137.1,WP_084578793.1,0
WP_133877137.1,WP_111700265.1,0
WP_133877137.1,WP_051808300.1,0
WP_133877137.1,CBY05529.1,0
WP_133877137.1,OPG10926.1,0
WP_133877137.1,WP_143737449.1,0
WP_133877137.1,WP_015787089.1,0
WP_133877137.1,WP_124770494.1,0
WP_133877137.1,WP_141569747.1,0
WP_133877137.1,RZS34008.1,0
WP_133877137.1,ADV92527.1,0
WP_133877137.1,WP_132183354.1,0
WP_133877137.1,WP_084400763.1,0
WP_133877137.1,WP_123685830.1,0
WP_133877137.1,TQL66274.1,0
WP_133877137.1,WP_089021493.1,0
WP_133877137.1,WP_116813002.1,0
WP_133877137.1,WP_093954453.1,0
WP_133877137.1,WP_083302694.1,0
WP_133877137.1,KNX38636.1,0
WP_133877137.1,WP_050671122.1,0
WP_133877137.1,WP_112669767.1,0
WP_133877137.1,WP_103503499.1,0
WP_133877137.1,WP_091283529.1,0
WP_133877137.1,WP_078844206.1,0
WP_133877137.1,WP_075975245.1,0
WP_133877137.1,WP_086784246.1,0
WP_133877137.1,WP_109639600.1,0
WP_133877137.1,WP_086849962.1,0
WP_133877137.1,WP_093411427.1,0
WP_133877137.1,WP_081971423.1,0
WP_133877137.1,WP_130401777.1,0
WP_133877137.1,WP_065917710.1,0
WP_133877137.1,WP_075737041.1,0
WP_133877137.1,WP_047194864.1,0
WP_133877137.1,WP_045318561.1,0
WP_133877137.1,WP_131056699.1,0
WP_133877137.1,OKK16161.1,0
WP_133877137.1,ADV92525.1,0
WP_133877137.1,WP_083950838.1,0
WP_133877137.1,CUM11140.1,0
WP_133877137.1,AEV21261.1,0
WP_133877137.1,WP_078759821.1,0
WP_133877137.1,WP_139584963.1,0
WP_133877137.1,WP_143590710.1,0
WP_133877137.1,WP_013736455.1,0
WP_133877137.1,WP_155388305.1,0
WP_133877137.1,WP_141984372.1,0
WP_133877137.1,WP_125191182.1,0
WP_133877137.1,WP_085749752.1,0
WP_133877137.1,GDY50131.1,0
WP_133877137.1,WP_137976057.1,0
WP_133877137.1,WP_082403176.1,0
WP_133877137.1,WP_144126986.1,0
WP_133877137.1,WP_132413760.1,0
WP_133877137.1,WP_099848711.1,0
WP_133877137.1,PIG53436.1,0
WP_133877137.1,WP_132337032.1,0
WP_133877137.1,WP_132386942.1,0
WP_133877137.1,WP_082377728.1,0
WP_133877137.1,KOX03277.1,0
WP_133877137.1,CCH19814.1,0
WP_133877137.1,WP_039906502.1,0
WP_133877137.1,WP_088988822.1,0
WP_133877137.1,WP_073887759.1,0
WP_133877137.1,WP_130464304.1,0
WP_133877137.1,SHM40309.1,0
WP_133877137.1,WP_054022242.1,0
WP_133877137.1,OGB27210.1,0
WP_133877137.1,WP_116180173.1,0
WP_133877137.1,WP_084434874.1,0
WP_133877137.1,WP_110567505.1,0
WP_133877137.1,WP_101366623.1,0
WP_133877137.1,WP_117215036.1,0
WP_133877137.1,WP_124822775.1,0
WP_133877137.1,WP_091553551.1,0
WP_133877137.1,SDZ16714.1,0
WP_133877137.1,WP_091558835.1,0
TDO41999.1,WP_070705826.1,0
TDO41999.1,PKZ41776.1,0
TDO41999.1,WP_132200424.1,0
TDO41999.1,WP_020639922.1,0
TDO41999.1,WP_108710096.1,0
TDO41999.1,ALD14029.1,0
TDO41999.1,WP_085753242.1,0
TDO41999.1,WP_132628273.1,0
TDO41999.1,KJK32958.1,0
TDO41999.1,WP_107115530.1,0
TDO41999.1,RZI82703.1,0
TDO41999.1,WP_052685689.1,0
TDO41999.1,OUE26840.1,0
TDO41999.1,WP_122982115.1,0
TDO41999.1,WP_143713288.1,0
TDO41999.1,KWV30420.1,0
TDO41999.1,WP_130477875.1,0
TDO41999.1,SCF11721.1,0
TDO41999.1,GAP50618.1,0
TDO41999.1,WP_091310325.1,0
TDO41999.1,WP_136529585.1,0
TDO41999.1,WP_053744292.1,0
TDO41999.1,KOV66859.1,0
TDO41999.1,SCF49212.1,0
TDO41999.1,WP_083303042.1,0
TDO41999.1,WP_083947829.1,0
TDO41999.1,WP_129849678.1,0
TDO41999.1,WP_103564314.1,0
TDO41999.1,WP_067035690.1,0
TDO41999.1,WP_091450391.1,0
TDO41999.1,WP_068752972.1,0
TDO41999.1,WP_145923095.1,0
TDO41999.1,BAK48590.1,0
TDO41999.1,WP_090538641.1,0
TDO41999.1,WP_092528534.1,0
TDO41999.1,WP_086668955.1,0
TDO41999.1,WP_110080872.1,0
TDO41999.1,PWW60275.1,0
TDO41999.1,WP_120326365.1,0
TDO41999.1,WP_107465080.1,0
TDO41999.1,SPF04022.1,0
TDO41999.1,WP_104115406.1,0
TDO41999.1,WP_104613137.1,0
TDO41999.1,WP_084578793.1,0
TDO41999.1,WP_111700265.1,0
TDO41999.1,WP_051808300.1,0
TDO41999.1,CBY05529.1,0
TDO41999.1,OPG10926.1,0
TDO41999.1,WP_143737449.1,0
TDO41999.1,WP_015787089.1,0
TDO41999.1,WP_124770494.1,0
TDO41999.1,WP_141569747.1,0
TDO41999.1,RZS34008.1,0
TDO41999.1,ADV92527.1,0
TDO41999.1,WP_132183354.1,0
TDO41999.1,WP_084400763.1,0
TDO41999.1,WP_123685830.1,0
TDO41999.1,TQL66274.1,0
TDO41999.1,WP_089021493.1,0
TDO41999.1,WP_116813002.1,0
TDO41999.1,WP_093954453.1,0
TDO41999.1,WP_083302694.1,0
TDO41999.1,KNX38636.1,0
TDO41999.1,WP_050671122.1,0
TDO41999.1,WP_112669767.1,0
TDO41999.1,WP_103503499.1,0
TDO41999.1,WP_091283529.1,0
TDO41999.1,WP_078844206.1,0
TDO41999.1,WP_075975245.1,0
TDO41999.1,WP_086784246.1,0
TDO41999.1,WP_109639600.1,0
TDO41999.1,WP_086849962.1,0
TDO41999.1,WP_093411427.1,0
TDO41999.1,WP_081971423.1,0
TDO41999.1,WP_130401777.1,0
TDO41999.1,WP_065917710.1,0
TDO41999.1,WP_075737041.1,0
TDO41999.1,WP_047194864.1,0
TDO41999.1,WP_045318561.1,0
TDO41999.1,WP_131056699.1,0
TDO41999.1,OKK16161.1,0
TDO41999.1,ADV92525.1,0
TDO41999.1,WP_083950838.1,0
TDO41999.1,CUM11140.1,0
TDO41999.1,AEV21261.1,0
TDO41999.1,WP_078759821.1,0
TDO41999.1,WP_139584963.1,0
TDO41999.1,WP_143590710.1,0
TDO41999.1,WP_013736455.1,0
TDO41999.1,WP_155388305.1,0
TDO41999.1,WP_141984372.1,0
TDO41999.1,WP_125191182.1,0
TDO41999.1,WP_085749752.1,0
TDO41999.1,GDY50131.1,0
TDO41999.1,WP_137976057.1,0
TDO41999.1,WP_082403176.1,0
TDO41999.1,WP_144126986.1,0
TDO41999.1,WP_132413760.1,0
TDO41999.1,WP_099848711.1,0
TDO41999.1,PIG53436.1,0
TDO41999.1,WP_132337032.1,0
TDO41999.1,WP_132386942.1,0
TDO41999.1,WP_082377728.1,0
TDO41999.1,KOX03277.1,0
TDO41999.1,CCH19814.1,0
TDO41999.1,WP_039906502.1,0
TDO41999.1,WP_088988822.1,0
TDO41999.1,WP_073887759.1,0
TDO41999.1,WP_130464304.1,0
TDO41999.1,SHM40309.1,0
TDO41999.1,WP_054022242.1,0
TDO41999.1,OGB27210.1,0
TDO41999.1,WP_116180173.1,0
TDO41999.1,WP_084434874.1,0
TDO41999.1,WP_110567505.1,0
TDO41999.1,WP_101366623.1,0
TDO41999.1,WP_117215036.1,0
TDO41999.1,WP_124822775.1,0
TDO41999.1,WP_091553551.1,0
TDO41999.1,SDZ16714.1,0
TDO41999.1,WP_091558835.1,0
WP_070705826.1,PKZ41776.1,0
WP_070705826.1,WP_132200424.1,0
WP_070705826.1,WP_020639922.1,0
WP_070705826.1,WP_108710096.1,0
WP_070705826.1,ALD14029.1,0
WP_070705826.1,WP_085753242.1,0
WP_070705826.1,WP_132628273.1,0
WP_070705826.1,KJK32958.1,0
WP_070705826.1,WP_107115530.1,0
WP_070705826.1,RZI82703.1,0
WP_070705826.1,WP_052685689.1,0
WP_070705826.1,OUE26840.1,0
WP_070705826.1,WP_122982115.1,0
WP_070705826.1,WP_143713288.1,0
WP_070705826.1,KWV30420.1,0
WP_070705826.1,WP_130477875.1,0
WP_070705826.1,SCF11721.1,0
WP_070705826.1,GAP50618.1,0
WP_070705826.1,WP_091310325.1,0
WP_070705826.1,WP_136529585.1,0
WP_070705826.1,WP_053744292.1,0
WP_070705826.1,KOV66859.1,0
WP_070705826.1,SCF49212.1,0
WP_070705826.1,WP_083303042.1,0
WP_070705826.1,WP_083947829.1,0
WP_070705826.1,WP_129849678.1,0
WP_070705826.1,WP_103564314.1,0
WP_070705826.1,WP_067035690.1,0
WP_070705826.1,WP_091450391.1,0
WP_070705826.1,WP_068752972.1,0
WP_070705826.1,WP_145923095.1,0
WP_070705826.1,BAK48590.1,0
WP_070705826.1,WP_090538641.1,0
WP_070705826.1,WP_092528534.1,0
WP_070705826.1,WP_086668955.1,0
WP_070705826.1,WP_110080872.1,0
WP_070705826.1,PWW60275.1,0
WP_070705826.1,WP_120326365.1,0
WP_070705826.1,WP_107465080.1,0
WP_070705826.1,SPF04022.1,0
WP_070705826.1,WP_104115406.1,0
WP_070705826.1,WP_104613137.1,0
WP_070705826.1,WP_084578793.1,0
WP_070705826.1,WP_111700265.1,0
WP_070705826.1,WP_051808300.1,0
WP_070705826.1,CBY05529.1,0
WP_070705826.1,OPG10926.1,0
WP_070705826.1,WP_143737449.1,0
WP_070705826.1,WP_015787089.1,0
WP_070705826.1,WP_124770494.1,0
WP_070705826.1,WP_141569747.1,0
WP_070705826.1,RZS34008.1,0
WP_070705826.1,ADV92527.1,0
WP_070705826.1,WP_132183354.1,0
WP_070705826.1,WP_084400763.1,0
WP_070705826.1,WP_123685830.1,0
WP_070705826.1,TQL66274.1,0
WP_070705826.1,WP_089021493.1,0
WP_070705826.1,WP_116813002.1,0
WP_070705826.1,WP_093954453.1,0
WP_070705826.1,WP_083302694.1,0
WP_070705826.1,KNX38636.1,0
WP_070705826.1,WP_050671122.1,0
WP_070705826.1,WP_112669767.1,0
WP_070705826.1,WP_103503499.1,0
WP_070705826.1,WP_091283529.1,0
WP_070705826.1,WP_078844206.1,0
WP_070705826.1,WP_075975245.1,0
WP_070705826.1,WP_086784246.1,0
WP_070705826.1,WP_109639600.1,0
WP_070705826.1,WP_086849962.1,0
WP_070705826.1,WP_093411427.1,0
WP_070705826.1,WP_081971423.1,0
WP_070705826.1,WP_130401777.1,0
WP_070705826.1,WP_065917710.1,0
WP_070705826.1,WP_075737041.1,0
WP_070705826.1,WP_047194864.1,0
WP_070705826.1,WP_045318561.1,0
WP_070705826.1,WP_131056699.1,0
WP_070705826.1,OKK16161.1,0
WP_070705826.1,ADV92525.1,0
WP_070705826.1,WP_083950838.1,0
WP_070705826.1,CUM11140.1,0
WP_070705826.1,AEV21261.1,0
WP_070705826.1,WP_078759821.1,0
WP_070705826.1,WP_139584963.1,0
WP_070705826.1,WP_143590710.1,0
WP_070705826.1,WP_013736455.1,0
WP_070705826.1,WP_155388305.1,0
WP_070705826.1,WP_141984372.1,0
WP_070705826.1,WP_125191182.1,0
WP_070705826.1,WP_085749752.1,0
WP_070705826.1,GDY50131.1,0
WP_070705826.1,WP_137976057.1,0
WP_070705826.1,WP_082403176.1,0
WP_070705826.1,WP_144126986.1,0
WP_070705826.1,WP_132413760.1,0
WP_070705826.1,WP_099848711.1,0
WP_070705826.1,PIG53436.1,0
WP_070705826.1,WP_132337032.1,0
WP_070705826.1,WP_132386942.1,0
WP_070705826.1,WP_082377728.1,0
WP_070705826.1,KOX03277.1,0
WP_070705826.1,CCH19814.1,0
WP_070705826.1,WP_039906502.1,0
WP_070705826.1,WP_088988822.1,0
WP_070705826.1,WP_073887759.1,0
WP_070705826.1,WP_130464304.1,0
WP_070705826.1,SHM40309.1,0
WP_070705826.1,WP_054022242.1,0
WP_070705826.1,OGB27210.1,0
WP_070705826.1,WP_116180173.1,0
WP_070705826.1,WP_084434874.1,0
WP_070705826.1,WP_110567505.1,0
WP_070705826.1,WP_101366623.1,0
WP_070705826.1,WP_117215036.1,0
WP_070705826.1,WP_124822775.1,0
WP_070705826.1,WP_091553551.1,0
WP_070705826.1,SDZ16714.1,0
WP_070705826.1,WP_091558835.1,0
PKZ41776.1,WP_132200424.1,0
PKZ41776.1,WP_020639922.1,0
PKZ41776.1,WP_108710096.1,0
PKZ41776.1,ALD14029.1,0
PKZ41776.1,WP_085753242.1,0
PKZ41776.1,WP_132628273.1,0
PKZ41776.1,KJK32958.1,0
PKZ41776.1,WP_107115530.1,0
PKZ41776.1,RZI82703.1,0
PKZ41776.1,WP_052685689.1,0
PKZ41776.1,OUE26840.1,0
PKZ41776.1,WP_122982115.1,0
PKZ41776.1,WP_143713288.1,0
PKZ41776.1,KWV30420.1,0
PKZ41776.1,WP_130477875.1,0
PKZ41776.1,SCF11721.1,0
PKZ41776.1,GAP50618.1,0
PKZ41776.1,WP_091310325.1,0
PKZ41776.1,WP_136529585.1,0
PKZ41776.1,WP_053744292.1,0
PKZ41776.1,KOV66859.1,0
PKZ41776.1,SCF49212.1,0
PKZ41776.1,WP_083303042.1,0
PKZ41776.1,WP_083947829.1,0
PKZ41776.1,WP_129849678.1,0
PKZ41776.1,WP_103564314.1,0
PKZ41776.1,WP_067035690.1,0
PKZ41776.1,WP_091450391.1,0
PKZ41776.1,WP_068752972.1,0
PKZ41776.1,WP_145923095.1,0
PKZ41776.1,BAK48590.1,0
PKZ41776.1,WP_090538641.1,0
PKZ41776.1,WP_092528534.1,0
PKZ41776.1,WP_086668955.1,0
PKZ41776.1,WP_110080872.1,0
PKZ41776.1,PWW60275.1,0
PKZ41776.1,WP_120326365.1,0
PKZ41776.1,WP_107465080.1,0
PKZ41776.1,SPF04022.1,0
PKZ41776.1,WP_104115406.1,0
PKZ41776.1,WP_104613137.1,0
PKZ41776.1,WP_084578793.1,0
PKZ41776.1,WP_111700265.1,0
PKZ41776.1,WP_051808300.1,0
PKZ41776.1,CBY05529.1,0
PKZ41776.1,OPG10926.1,0
PKZ41776.1,WP_143737449.1,0
PKZ41776.1,WP_015787089.1,0
PKZ41776.1,WP_124770494.1,0
PKZ41776.1,WP_141569747.1,0
PKZ41776.1,RZS34008.1,0
PKZ41776.1,ADV92527.1,0
PKZ41776.1,WP_132183354.1,0
PKZ41776.1,WP_084400763.1,0
PKZ41776.1,WP_123685830.1,0
PKZ41776.1,TQL66274.1,0
PKZ41776.1,WP_089021493.1,0
PKZ41776.1,WP_116813002.1,0
PKZ41776.1,WP_093954453.1,0
PKZ41776.1,WP_083302694.1,0
PKZ41776.1,KNX38636.1,0
PKZ41776.1,WP_050671122.1,0
PKZ41776.1,WP_112669767.1,0
PKZ41776.1,WP_103503499.1,0
PKZ41776.1,WP_091283529.1,0
PKZ41776.1,WP_078844206.1,0
PKZ41776.1,WP_075975245.1,0
PKZ41776.1,WP_086784246.1,0
PKZ41776.1,WP_109639600.1,0
PKZ41776.1,WP_086849962.1,0
PKZ41776.1,WP_093411427.1,0
PKZ41776.1,WP_081971423.1,0
PKZ41776.1,WP_130401777.1,0
PKZ41776.1,WP_065917710.1,0
PKZ41776.1,WP_075737041.1,0
PKZ41776.1,WP_047194864.1,0
PKZ41776.1,WP_045318561.1,0
PKZ41776.1,WP_131056699.1,0
PKZ41776.1,OKK16161.1,0
PKZ41776.1,ADV92525.1,0
PKZ41776.1,WP_083950838.1,0
PKZ41776.1,CUM11140.1,0
PKZ41776.1,AEV21261.1,0
PKZ41776.1,WP_078759821.1,0
PKZ41776.1,WP_139584963.1,0
PKZ41776.1,WP_143590710.1,0
PKZ41776.1,WP_013736455.1,0
PKZ41776.1,WP_155388305.1,0
PKZ41776.1,WP_141984372.1,0
PKZ41776.1,WP_125191182.1,0
PKZ41776.1,WP_085749752.1,0
PKZ41776.1,GDY50131.1,0
PKZ41776.1,WP_137976057.1,0
PKZ41776.1,WP_082403176.1,0
PKZ41776.1,WP_144126986.1,0
PKZ41776.1,WP_132413760.1,0
PKZ41776.1,WP_099848711.1,0
PKZ41776.1,PIG53436.1,0
PKZ41776.1,WP_132337032.1,0
PKZ41776.1,WP_132386942.1,0
PKZ41776.1,WP_082377728.1,0
PKZ41776.1,KOX03277.1,0
PKZ41776.1,CCH19814.1,0
PKZ41776.1,WP_039906502.1,0
PKZ41776.1,WP_088988822.1,0
PKZ41776.1,WP_073887759.1,0
PKZ41776.1,WP_130464304.1,0
PKZ41776.1,SHM40309.1,0
PKZ41776.1,WP_054022242.1,0
PKZ41776.1,OGB27210.1,0
PKZ41776.1,WP_116180173.1,0
PKZ41776.1,WP_084434874.1,0
PKZ41776.1,WP_110567505.1,0
PKZ41776.1,WP_101366623.1,0
PKZ41776.1,WP_117215036.1,0
PKZ41776.1,WP_124822775.1,0
PKZ41776.1,WP_091553551.1,0
PKZ41776.1,SDZ16714.1,0
PKZ41776.1,WP_091558835.1,0
WP_132200424.1,WP_020639922.1,0
WP_132200424.1,WP_108710096.1,0
WP_132200424.1,ALD14029.1,0
WP_132200424.1,WP_085753242.1,0
WP_132200424.1,WP_132628273.1,0
WP_132200424.1,KJK32958.1,0
WP_132200424.1,WP_107115530.1,0
WP_132200424.1,RZI82703.1,0
WP_132200424.1,WP_052685689.1,0
WP_132200424.1,OUE26840.1,0
WP_132200424.1,WP_122982115.1,0
WP_132200424.1,WP_143713288.1,0
WP_132200424.1,KWV30420.1,0
WP_132200424.1,WP_130477875.1,0
WP_132200424.1,SCF11721.1,0
WP_132200424.1,GAP50618.1,0
WP_132200424.1,WP_091310325.1,0
WP_132200424.1,WP_136529585.1,0
WP_132200424.1,WP_053744292.1,0
WP_132200424.1,KOV66859.1,0
WP_132200424.1,SCF49212.1,0
WP_132200424.1,WP_083303042.1,0
WP_132200424.1,WP_083947829.1,0
WP_132200424.1,WP_129849678.1,0
WP_132200424.1,WP_103564314.1,0
WP_132200424.1,WP_067035690.1,0
WP_132200424.1,WP_091450391.1,0
WP_132200424.1,WP_068752972.1,0
WP_132200424.1,WP_145923095.1,0
WP_132200424.1,BAK48590.1,0
WP_132200424.1,WP_090538641.1,0
WP_132200424.1,WP_092528534.1,0
WP_132200424.1,WP_086668955.1,0
WP_132200424.1,WP_110080872.1,0
WP_132200424.1,PWW60275.1,0
WP_132200424.1,WP_120326365.1,0
WP_132200424.1,WP_107465080.1,0
WP_132200424.1,SPF04022.1,0
WP_132200424.1,WP_104115406.1,0
WP_132200424.1,WP_104613137.1,0
WP_132200424.1,WP_084578793.1,0
WP_132200424.1,WP_111700265.1,0
WP_132200424.1,WP_051808300.1,0
WP_132200424.1,CBY05529.1,0
WP_132200424.1,OPG10926.1,0
WP_132200424.1,WP_143737449.1,0
WP_132200424.1,WP_015787089.1,0
WP_132200424.1,WP_124770494.1,0
WP_132200424.1,WP_141569747.1,0
WP_132200424.1,RZS34008.1,0
WP_132200424.1,ADV92527.1,0
WP_132200424.1,WP_132183354.1,0
WP_132200424.1,WP_084400763.1,0
WP_132200424.1,WP_123685830.1,0
WP_132200424.1,TQL66274.1,0
WP_132200424.1,WP_089021493.1,0
WP_132200424.1,WP_116813002.1,0
WP_132200424.1,WP_093954453.1,0
WP_132200424.1,WP_083302694.1,0
WP_132200424.1,KNX38636.1,0
WP_132200424.1,WP_050671122.1,0
WP_132200424.1,WP_112669767.1,0
WP_132200424.1,WP_103503499.1,0
WP_132200424.1,WP_091283529.1,0
WP_132200424.1,WP_078844206.1,0
WP_132200424.1,WP_075975245.1,0
WP_132200424.1,WP_086784246.1,0
WP_132200424.1,WP_109639600.1,0
WP_132200424.1,WP_086849962.1,0
WP_132200424.1,WP_093411427.1,0
WP_132200424.1,WP_081971423.1,0
WP_132200424.1,WP_130401777.1,0
WP_132200424.1,WP_065917710.1,0
WP_132200424.1,WP_075737041.1,0
WP_132200424.1,WP_047194864.1,0
WP_132200424.1,WP_045318561.1,0
WP_132200424.1,WP_131056699.1,0
WP_132200424.1,OKK16161.1,0
WP_132200424.1,ADV92525.1,0
WP_132200424.1,WP_083950838.1,0
WP_132200424.1,CUM11140.1,0
WP_132200424.1,AEV21261.1,0
WP_132200424.1,WP_078759821.1,0
WP_132200424.1,WP_139584963.1,0
WP_132200424.1,WP_143590710.1,0
WP_132200424.1,WP_013736455.1,0
WP_132200424.1,WP_155388305.1,0
WP_132200424.1,WP_141984372.1,0
WP_132200424.1,WP_125191182.1,0
WP_132200424.1,WP_085749752.1,0
WP_132200424.1,GDY50131.1,0
WP_132200424.1,WP_137976057.1,0
WP_132200424.1,WP_082403176.1,0
WP_132200424.1,WP_144126986.1,0
WP_132200424.1,WP_132413760.1,0
WP_132200424.1,WP_099848711.1,0
WP_132200424.1,PIG53436.1,0
WP_132200424.1,WP_132337032.1,0
WP_132200424.1,WP_132386942.1,0
WP_132200424.1,WP_082377728.1,0
WP_132200424.1,KOX03277.1,0
WP_132200424.1,CCH19814.1,0
WP_132200424.1,WP_039906502.1,0
WP_132200424.1,WP_088988822.1,0
WP_132200424.1,WP_073887759.1,0
WP_132200424.1,WP_130464304.1,0
WP_132200424.1,SHM40309.1,0
WP_132200424.1,WP_054022242.1,0
WP_132200424.1,OGB27210.1,0
WP_132200424.1,WP_116180173.1,0
WP_132200424.1,WP_084434874.1,0
WP_132200424.1,WP_110567505.1,0
WP_132200424.1,WP_101366623.1,0
WP_132200424.1,WP_117215036.1,0
WP_132200424.1,WP_124822775.1,0
WP_132200424.1,WP_091553551.1,0
WP_132200424.1,SDZ16714.1,0
WP_132200424.1,WP_091558835.1,0
WP_020639922.1,WP_108710096.1,0
WP_020639922.1,ALD14029.1,0
WP_020639922.1,WP_085753242.1,0
WP_020639922.1,WP_132628273.1,0
WP_020639922.1,KJK32958.1,0
WP_020639922.1,WP_107115530.1,0
WP_020639922.1,RZI82703.1,0
WP_020639922.1,WP_052685689.1,0
WP_020639922.1,OUE26840.1,0
WP_020639922.1,WP_122982115.1,0
WP_020639922.1,WP_143713288.1,0
WP_020639922.1,KWV30420.1,0
WP_020639922.1,WP_130477875.1,0
WP_020639922.1,SCF11721.1,0
WP_020639922.1,GAP50618.1,0
WP_020639922.1,WP_091310325.1,0
WP_020639922.1,WP_136529585.1,0
WP_020639922.1,WP_053744292.1,0
WP_020639922.1,KOV66859.1,0
WP_020639922.1,SCF49212.1,0
WP_020639922.1,WP_083303042.1,0
WP_020639922.1,WP_083947829.1,0
WP_020639922.1,WP_129849678.1,0
WP_020639922.1,WP_103564314.1,0
WP_020639922.1,WP_067035690.1,0
WP_020639922.1,WP_091450391.1,0
WP_020639922.1,WP_068752972.1,0
WP_020639922.1,WP_145923095.1,0
WP_020639922.1,BAK48590.1,0
WP_020639922.1,WP_090538641.1,0
WP_020639922.1,WP_092528534.1,0
WP_020639922.1,WP_086668955.1,0
WP_020639922.1,WP_110080872.1,0
WP_020639922.1,PWW60275.1,0
WP_020639922.1,WP_120326365.1,0
WP_020639922.1,WP_107465080.1,0
WP_020639922.1,SPF04022.1,0
WP_020639922.1,WP_104115406.1,0
WP_020639922.1,WP_104613137.1,0
WP_020639922.1,WP_084578793.1,0
WP_020639922.1,WP_111700265.1,0
WP_020639922.1,WP_051808300.1,0
WP_020639922.1,CBY05529.1,0
WP_020639922.1,OPG10926.1,0
WP_020639922.1,WP_143737449.1,0
WP_020639922.1,WP_015787089.1,0
WP_020639922.1,WP_124770494.1,0
WP_020639922.1,WP_141569747.1,0
WP_020639922.1,RZS34008.1,0
WP_020639922.1,ADV92527.1,0
WP_020639922.1,WP_132183354.1,0
WP_020639922.1,WP_084400763.1,0
WP_020639922.1,WP_123685830.1,0
WP_020639922.1,TQL66274.1,0
WP_020639922.1,WP_089021493.1,0
WP_020639922.1,WP_116813002.1,0
